epoch,train_loss,val_loss,train_error1,val_error1,train_error5,val_error5
1,1.959932620010376,1.7652127351760865,72.062,66.96000000000001,20.238,13.420000000000002
2,1.7248439324951172,1.6662925106048585,63.586,61.12,12.959999999999994,11.36
3,1.5518439778900146,1.6838340452194214,56.978,61.68,9.328000000000003,11.25
4,1.3966520012664796,1.4298851593017579,50.448,52.07,6.890000000000001,6.8700000000000045
5,1.2898460876464843,1.437918867301941,46.446,51.31,5.799999999999997,7.200000000000003
6,1.1852261470794678,1.263910908317566,42.588,46.03,4.650000000000006,4.859999999999999
7,1.108345805091858,1.4179426364898682,39.68,48.0,3.9939999999999998,7.0
8,1.0466488499832154,1.3111494915008546,37.264,45.56,3.5600000000000023,4.840000000000003
9,0.9738804976081848,1.2495358682632447,34.658,43.44,2.9380000000000024,4.599999999999994
10,0.9059791419792176,1.184956650543213,32.0,41.39,2.6200000000000045,3.450000000000003
11,0.8600681427955628,1.114469674873352,30.221999999999994,36.68,2.3100000000000023,4.700000000000003
12,0.8184604070091247,1.0726462969779968,28.778000000000006,36.42,2.0460000000000065,4.819999999999993
13,0.7682010995101929,1.217674418449402,26.982,39.25,1.715999999999994,5.359999999999999
14,0.7349280348014832,0.96778592004776,25.864000000000004,32.870000000000005,1.593999999999994,2.9599999999999937
15,0.7106721827697754,1.017827975654602,24.882000000000005,33.959999999999994,1.5019999999999953,4.329999999999998
16,0.6670039702987671,0.996894605255127,23.367999999999995,33.989999999999995,1.3460000000000036,2.9399999999999977
17,0.6419652320480347,1.1212251792907715,22.512,35.769999999999996,1.2139999999999986,2.6899999999999977
18,0.6191690312194824,0.9938291839599609,21.534000000000006,32.129999999999995,1.1039999999999992,3.3799999999999955
19,0.5842495368766785,0.7541030217170716,20.361999999999995,25.510000000000005,0.9740000000000038,1.7099999999999937
20,0.5698399736404419,0.8445630725860596,19.914,27.769999999999996,0.9080000000000013,1.9699999999999989
21,0.5470534283065795,0.779445177936554,19.168000000000006,26.590000000000003,0.8539999999999992,1.5999999999999943
22,0.5210466418933868,0.8517792388916016,18.042,27.400000000000006,0.7900000000000063,1.8499999999999943
23,0.5100462845230103,0.7149098218917846,17.754000000000005,23.849999999999994,0.730000000000004,1.8499999999999943
24,0.4873016772556305,0.9155613813400268,16.912000000000006,29.28,0.6419999999999959,3.230000000000004
25,0.4734408800697327,0.9191564567565917,16.430000000000007,27.650000000000006,0.6380000000000052,2.8299999999999983
26,0.45889602687835696,0.9200814133644104,16.11,29.42,0.5799999999999983,2.6099999999999994
27,0.4503947733306885,0.611871022939682,15.798000000000002,20.290000000000006,0.6260000000000048,1.1500000000000057
28,0.42994854988098147,0.6680664865493774,15.093999999999994,21.97,0.4959999999999951,1.3199999999999932
29,0.42944326491355894,0.7737258016586304,14.975999999999999,24.810000000000002,0.49800000000000466,2.6500000000000057
30,0.41442689929962157,0.8625870769500732,14.494,27.150000000000006,0.4959999999999951,1.2999999999999972
31,0.406832655544281,0.6727929001808166,14.260000000000005,22.120000000000005,0.45600000000000307,1.4500000000000028
32,0.3928327494239807,0.7848420161247254,13.75,23.989999999999995,0.39000000000000057,1.2800000000000011
33,0.3833489501571655,0.7175874677658081,13.272000000000006,23.689999999999998,0.39799999999999613,1.4699999999999989
34,0.3774917098903656,0.5630132380485535,13.239999999999995,19.010000000000005,0.39799999999999613,0.8400000000000034
35,0.36783788553237917,0.7359839046478271,12.858000000000004,22.930000000000007,0.4240000000000066,1.9200000000000017
36,0.36087987281799316,0.8773543623924256,12.718000000000004,27.730000000000004,0.34600000000000364,1.1500000000000057
37,0.35367926874160766,0.5496493018150329,12.593999999999994,18.049999999999997,0.3539999999999992,1.0300000000000011
