epoch,train_loss,val_loss,train_error1,val_error1,train_error5,val_error5
1,5.835914878845215,58.522149230957034,71.52199999999999,61.68,22.337999999999994,11.159999999999997
2,2.1376032404327394,56.31805347900391,55.426,50.42,8.501999999999995,6.780000000000001
3,1.4847356966781615,55.52552802734375,46.53,42.28,5.680000000000007,4.299999999999997
4,1.220774044342041,55.73463514404297,40.09,38.4,4.063999999999993,3.719999999999999
5,1.0808770474624634,54.74619306030274,35.548,33.959999999999994,3.200000000000003,2.9399999999999977
6,0.9726164200210571,54.95258933105469,32.074,31.879999999999995,2.5120000000000005,2.530000000000001
7,0.8959305888748169,54.14440994262695,29.206000000000003,30.049999999999997,2.1940000000000026,2.3799999999999955
8,0.8349207381248475,53.55697474975586,27.128,27.17,1.8559999999999945,1.9500000000000028
9,0.771275101146698,53.458975482177735,24.836,26.069999999999993,1.5400000000000063,1.8400000000000034
10,0.7341119368934631,51.46376154174805,23.427999999999997,25.290000000000006,1.3719999999999999,1.6599999999999966
11,0.7001790655326843,52.09990296630859,22.388000000000005,24.349999999999994,1.1659999999999968,1.480000000000004
12,0.6612439600753784,52.45798197631836,21.066000000000003,24.069999999999993,1.0960000000000036,1.6099999999999994
13,0.6393314449501037,51.890998687744144,20.269999999999996,22.489999999999995,0.9839999999999947,1.3799999999999955
14,0.6127101103973389,49.538529821777345,19.331999999999994,21.709999999999994,0.9039999999999964,1.4300000000000068
15,0.6001316987514496,49.95853497314453,19.055999999999997,22.72,0.8780000000000001,1.2199999999999989
16,0.5812394146156311,47.90997155761719,18.355999999999995,21.180000000000007,0.813999999999993,1.2099999999999937
17,0.5643965772628784,48.42423032836914,17.680000000000007,21.83,0.7399999999999949,1.2600000000000051
18,0.549282501335144,44.44604763183594,17.269999999999996,22.480000000000004,0.7480000000000047,1.2600000000000051
19,0.5383402015781402,43.855509771728514,16.730000000000004,22.11,0.75,1.2800000000000011
20,0.5207756282424927,45.565578967285155,16.238,21.810000000000002,0.6779999999999973,1.5900000000000034
21,0.5041853811073304,46.2174251953125,15.760000000000005,20.069999999999993,0.6400000000000006,0.980000000000004
22,0.4919758526611328,43.605319653320315,15.465999999999994,22.010000000000005,0.5619999999999976,1.1500000000000057
23,0.48990269373893736,42.7235342956543,15.370000000000005,20.689999999999998,0.534000000000006,1.6700000000000017
24,0.47490829288482667,42.00320573120117,14.75,19.980000000000004,0.5819999999999936,1.1500000000000057
25,0.474475410194397,40.69554551391602,14.745999999999995,21.930000000000007,0.5180000000000007,1.6299999999999955
26,0.45885708576202394,40.51598316040039,14.254000000000005,22.72,0.48799999999999955,1.480000000000004
27,0.4469255468177795,39.91717883300781,13.944000000000003,18.540000000000006,0.4860000000000042,0.9099999999999966
28,0.43551683149337767,39.28566398315429,13.504000000000005,22.22,0.4399999999999977,1.2000000000000028
29,0.4269190828895569,36.76748461303711,13.415999999999997,18.799999999999997,0.4759999999999991,1.1400000000000006
30,0.4207668967247009,36.08801407470703,13.180000000000007,19.040000000000006,0.4300000000000068,1.3100000000000023
31,0.4101374517440796,36.84789915771484,12.873999999999995,20.269999999999996,0.3580000000000041,1.5900000000000034
32,0.4054110869312286,37.01499360351563,12.534000000000006,24.209999999999994,0.3919999999999959,1.6099999999999994
33,0.39746532894134523,39.753120922851565,12.436000000000007,19.200000000000003,0.3960000000000008,1.25
34,0.38517127113342287,34.10546968383789,12.031999999999996,20.11,0.3439999999999941,1.3799999999999955
35,0.3885913449382782,35.30696470947266,12.061999999999998,17.489999999999995,0.3499999999999943,0.7800000000000011
36,0.38702025762557984,34.343245135498044,11.849999999999994,18.459999999999994,0.42199999999999704,0.9599999999999937
37,0.3728003516769409,36.234426550292966,11.762,23.840000000000003,0.3100000000000023,1.1899999999999977
38,0.37448394922256467,34.409944049072266,11.802000000000007,18.230000000000004,0.34199999999999875,1.1599999999999966
39,0.3628900270652771,32.62795880126953,11.385999999999996,18.930000000000007,0.3160000000000025,1.5100000000000051
40,0.3562668751811981,31.176108419799803,11.171999999999997,21.47,0.3059999999999974,1.1200000000000045
41,0.35649426482200625,32.33630661315918,11.084000000000003,20.310000000000002,0.3400000000000034,1.3100000000000023
42,0.35474389338493345,32.327751483154294,11.090000000000003,22.629999999999995,0.26600000000000534,1.5900000000000034
43,0.3497114483070374,31.6550253326416,10.947999999999993,18.28,0.3059999999999974,0.9599999999999937
44,0.34858263107776644,31.380861129760742,10.959999999999994,15.579999999999998,0.25799999999999557,0.7099999999999937
45,0.34406646900177,30.4905156829834,10.713999999999999,21.25,0.2360000000000042,1.480000000000004
46,0.34061978982925417,32.22861732177734,10.718000000000004,20.209999999999994,0.26600000000000534,1.2999999999999972
47,0.3436625110054016,29.310953564453126,10.727999999999994,19.189999999999998,0.27200000000000557,1.3199999999999932
48,0.3358179579925537,27.75514690246582,10.593999999999994,18.310000000000002,0.3160000000000025,1.1700000000000017
49,0.342365906457901,27.727642599487304,10.775999999999996,20.790000000000006,0.284000000000006,0.8199999999999932
50,0.33337208223342896,28.315527209472656,10.477999999999994,19.11,0.23799999999999955,0.9599999999999937
51,0.34108228410720826,27.364844927978517,10.701999999999998,23.049999999999997,0.2879999999999967,1.3900000000000006
52,0.3365331051254272,26.644174899291993,10.616,18.989999999999995,0.27200000000000557,1.0100000000000051
53,0.3249065646934509,26.067860928344725,10.328000000000003,17.739999999999995,0.23199999999999932,1.1299999999999955
54,0.32191827074050905,25.305530462646484,10.203999999999994,19.189999999999998,0.2540000000000049,0.7999999999999972
55,0.3189871607685089,25.65153708190918,10.084000000000003,15.75,0.24399999999999977,0.8100000000000023
56,0.3168424941921234,26.12832895202637,9.959999999999994,14.799999999999997,0.23799999999999955,0.8199999999999932
57,0.3152699295425415,26.103586389160157,10.052000000000007,16.849999999999994,0.25799999999999557,0.7900000000000063
58,0.31508641713142393,26.100962738037108,9.915999999999997,16.319999999999993,0.26600000000000534,0.75
59,0.31653645088195803,25.656523345947267,10.007999999999996,17.42,0.23799999999999955,1.019999999999996
60,0.3183264736890793,23.46632963256836,10.048000000000002,16.959999999999994,0.23999999999999488,0.980000000000004
61,0.31086772879600527,26.831654989624024,9.932000000000002,21.53,0.28600000000000136,1.4599999999999937
62,0.31478574831962586,25.75822830505371,9.994,18.439999999999998,0.25199999999999534,0.8299999999999983
63,0.30881116864204405,23.527793911743164,9.760000000000005,19.290000000000006,0.24399999999999977,1.8100000000000023
64,0.30566860401153567,22.044836193847658,9.733999999999995,17.810000000000002,0.20399999999999352,0.9699999999999989
65,0.30408923390388487,23.64724137878418,9.575999999999993,18.450000000000003,0.23799999999999955,0.9099999999999966
